,jd,old_date
5351,285.27600,20221012_074000
5352,285.28800,20221012_080000
5353,285.30000,20221012_082000
5354,285.31200,20221012_084000
5355,285.32400,20221012_090000
5356,285.33600,20221012_092000
5357,285.34800,20221012_094000
5358,285.36000,20221012_100000
5359,285.37200,20221012_102000
5360,285.38400,20221012_104000
5361,285.39600,20221012_110000
5362,285.40800,20221012_112000
5363,285.42000,20221012_114000
5364,285.43200,20221012_120000
5365,285.44400,20221012_122000
5366,285.45600,20221012_124000
5367,285.46800,20221012_130000
5368,285.48000,20221012_132000
5369,285.49200,20221012_134000
5370,285.50400,20221012_140000
5371,285.51600,20221012_142000
5372,285.52800,20221012_144000
5373,285.54000,20221012_150000
5374,285.55200,20221012_152000
5375,285.56400,20221012_154000
5376,285.57600,20221012_160000
5377,285.58800,20221012_162000
5378,285.60000,20221012_164000
5379,285.61200,20221012_170000
5380,285.62400,20221012_172000
5381,285.63600,20221012_174000
5382,285.64800,20221012_180000
5383,285.66000,20221012_182000
5384,285.67200,20221012_184000
5385,285.68400,20221012_190000
5386,285.69600,20221012_192000
5387,285.70800,20221012_194000
5388,285.72000,20221012_200000
5389,285.73200,20221012_202000
5390,285.74400,20221012_204000
5391,285.75600,20221012_210000
5392,285.76800,20221012_212000
5393,285.78000,20221012_214000
5394,285.79200,20221012_220000
5395,285.80400,20221012_222000
5396,285.81600,20221012_224000
5397,285.82800,20221012_230000
5398,285.84000,20221012_232000
5399,285.85200,20221012_234000
5400,286.00,20221013_000000
5401,286.01200,20221013_002000
5402,286.02400,20221013_004000
5403,286.03600,20221013_010000
5404,286.04800,20221013_012000
5405,286.06000,20221013_014000
5406,286.07200,20221013_020000
5407,286.08400,20221013_022000
5408,286.09600,20221013_024000
5409,286.10800,20221013_030000
5410,286.12000,20221013_032000
5411,286.13200,20221013_034000
5412,286.14400,20221013_040000
5413,286.15600,20221013_042000
5414,286.16800,20221013_044000
5415,286.18000,20221013_050000
5416,286.19200,20221013_052000
5417,286.20400,20221013_054000
5418,286.21600,20221013_060000
5419,286.22800,20221013_062000
5420,286.24000,20221013_064000
5421,286.25200,20221013_070000
5422,286.26400,20221013_072000
5423,286.27600,20221013_074000
5424,286.28800,20221013_080000
5425,286.30000,20221013_082000
5426,286.31200,20221013_084000
5427,286.32400,20221013_090000
5428,286.33600,20221013_092000
5429,286.34800,20221013_094000
5430,286.36000,20221013_100000
5431,286.37200,20221013_102000
5432,286.38400,20221013_104000
5433,286.39600,20221013_110000
5434,286.40800,20221013_112000
5435,286.42000,20221013_114000
5436,286.43200,20221013_120000
5437,286.44400,20221013_122000
5438,286.45600,20221013_124000
5439,286.46800,20221013_130000
5440,286.48000,20221013_132000
5441,286.49200,20221013_134000
5442,286.50400,20221013_140000
5443,286.51600,20221013_142000
5444,286.52800,20221013_144000
5445,286.54000,20221013_150000
5446,286.55200,20221013_152000
5447,286.56400,20221013_154000
5448,286.57600,20221013_160000
5449,286.58800,20221013_162000
5450,286.60000,20221013_164000
5451,286.61200,20221013_170000
5452,286.62400,20221013_172000
5453,286.63600,20221013_174000
5454,286.64800,20221013_180000
5455,286.66000,20221013_182000
5456,286.67200,20221013_184000
5457,286.68400,20221013_190000
5458,286.69600,20221013_192000
5459,286.70800,20221013_194000
5460,286.72000,20221013_200000
5461,286.73200,20221013_202000
5462,286.74400,20221013_204000
5463,286.75600,20221013_210000
5464,286.76800,20221013_212000
5465,286.78000,20221013_214000
5466,286.79200,20221013_220000
5467,286.80400,20221013_222000
5468,286.81600,20221013_224000
5469,286.82800,20221013_230000
5470,286.84000,20221013_232000
5471,286.85200,20221013_234000
5472,287.00,20221014_000000
5473,287.01200,20221014_002000
5474,287.02400,20221014_004000
5475,287.03600,20221014_010000
5476,287.04800,20221014_012000
5477,287.06000,20221014_014000
5478,287.07200,20221014_020000
5479,287.08400,20221014_022000
5480,287.09600,20221014_024000
5481,287.10800,20221014_030000
5482,287.12000,20221014_032000
5483,287.13200,20221014_034000
5484,287.14400,20221014_040000
5485,287.15600,20221014_042000
5486,287.16800,20221014_044000
5487,287.18000,20221014_050000
5488,287.19200,20221014_052000
5489,287.20400,20221014_054000
5490,287.21600,20221014_060000
5491,287.22800,20221014_062000
5492,287.24000,20221014_064000
5493,287.25200,20221014_070000
5494,287.26400,20221014_072000
5495,287.27600,20221014_074000
5496,287.28800,20221014_080000
5497,287.30000,20221014_082000
5498,287.31200,20221014_084000
5499,287.32400,20221014_090000
5500,287.33600,20221014_092000
5501,287.34800,20221014_094000
5502,287.36000,20221014_100000
5503,287.37200,20221014_102000
5504,287.38400,20221014_104000
5505,287.39600,20221014_110000
5506,287.40800,20221014_112000
5507,287.42000,20221014_114000
5508,287.43200,20221014_120000
5509,287.44400,20221014_122000
5510,287.45600,20221014_124000
5511,287.46800,20221014_130000
5512,287.48000,20221014_132000
5513,287.49200,20221014_134000
5514,287.50400,20221014_140000
5515,287.51600,20221014_142000
5516,287.52800,20221014_144000
5517,287.54000,20221014_150000
5518,287.55200,20221014_152000
5519,287.56400,20221014_154000
5520,287.57600,20221014_160000
5521,287.58800,20221014_162000
5522,287.60000,20221014_164000
5523,287.61200,20221014_170000
5524,287.62400,20221014_172000
5525,287.63600,20221014_174000
5526,287.64800,20221014_180000
5527,287.66000,20221014_182000
5528,287.67200,20221014_184000
5529,287.68400,20221014_190000
5530,287.69600,20221014_192000
5531,287.70800,20221014_194000
5532,287.72000,20221014_200000
5533,287.73200,20221014_202000
5534,287.74400,20221014_204000
5535,287.75600,20221014_210000
5536,287.76800,20221014_212000
5537,287.78000,20221014_214000
5538,287.79200,20221014_220000
5539,287.80400,20221014_222000
5540,287.81600,20221014_224000
5541,287.82800,20221014_230000
5542,287.84000,20221014_232000
5543,287.85200,20221014_234000
5544,288.00,20221015_000000
5545,288.01200,20221015_002000
5546,288.02400,20221015_004000
5547,288.03600,20221015_010000
5548,288.04800,20221015_012000
5549,288.06000,20221015_014000
5550,288.07200,20221015_020000
5551,288.08400,20221015_022000
5552,288.09600,20221015_024000
5553,288.10800,20221015_030000
5554,288.12000,20221015_032000
5555,288.13200,20221015_034000
5556,288.14400,20221015_040000
5557,288.15600,20221015_042000
5558,288.16800,20221015_044000
5559,288.18000,20221015_050000
5560,288.19200,20221015_052000
5561,288.20400,20221015_054000
5562,288.21600,20221015_060000
5563,288.22800,20221015_062000
5564,288.24000,20221015_064000
5565,288.25200,20221015_070000
5566,288.26400,20221015_072000
5567,288.27600,20221015_074000
5568,288.28800,20221015_080000
5569,288.30000,20221015_082000
5570,288.31200,20221015_084000
5571,288.32400,20221015_090000
5572,288.33600,20221015_092000
5573,288.34800,20221015_094000
5574,288.36000,20221015_100000
5575,288.37200,20221015_102000
5576,288.38400,20221015_104000
5577,288.39600,20221015_110000
5578,288.40800,20221015_112000
5579,288.42000,20221015_114000
5580,288.43200,20221015_120000
5581,288.44400,20221015_122000
5582,288.45600,20221015_124000
5583,288.46800,20221015_130000
5584,288.48000,20221015_132000
5585,288.49200,20221015_134000
5586,288.50400,20221015_140000
5587,288.51600,20221015_142000
5588,288.52800,20221015_144000
5589,288.54000,20221015_150000
5590,288.55200,20221015_152000
5591,288.56400,20221015_154000
5592,288.57600,20221015_160000
5593,288.58800,20221015_162000
5594,288.60000,20221015_164000
5595,288.61200,20221015_170000
5596,288.62400,20221015_172000
5597,288.63600,20221015_174000
5598,288.64800,20221015_180000
5599,288.66000,20221015_182000
5600,288.67200,20221015_184000
5601,288.68400,20221015_190000
5602,288.69600,20221015_192000
5603,288.70800,20221015_194000
5604,288.72000,20221015_200000
5605,288.73200,20221015_202000
5606,288.74400,20221015_204000
5607,288.75600,20221015_210000
5608,288.76800,20221015_212000
5609,288.78000,20221015_214000
5610,288.79200,20221015_220000
5611,288.80400,20221015_222000
5612,288.81600,20221015_224000
5613,288.82800,20221015_230000
5614,288.84000,20221015_232000
5615,288.85200,20221015_234000
5616,289.00,20221016_000000
5617,289.01200,20221016_002000
5618,289.02400,20221016_004000
5619,289.03600,20221016_010000
5620,289.04800,20221016_012000
5621,289.06000,20221016_014000
5622,289.07200,20221016_020000
5623,289.08400,20221016_022000
5624,289.09600,20221016_024000
5625,289.10800,20221016_030000
5626,289.12000,20221016_032000
5627,289.13200,20221016_034000
5628,289.14400,20221016_040000
5629,289.15600,20221016_042000
5630,289.16800,20221016_044000
5631,289.18000,20221016_050000
5632,289.19200,20221016_052000
5633,289.20400,20221016_054000
5634,289.21600,20221016_060000
5635,289.22800,20221016_062000
5636,289.24000,20221016_064000
5637,289.25200,20221016_070000
5638,289.26400,20221016_072000
5639,289.27600,20221016_074000
5640,289.28800,20221016_080000
5641,289.30000,20221016_082000
5642,289.31200,20221016_084000
5643,289.32400,20221016_090000
5644,289.33600,20221016_092000
5645,289.34800,20221016_094000
5646,289.36000,20221016_100000
5647,289.37200,20221016_102000
5648,289.38400,20221016_104000
5649,289.39600,20221016_110000
5650,289.40800,20221016_112000
5651,289.42000,20221016_114000
5652,289.43200,20221016_120000
5653,289.44400,20221016_122000
5654,289.45600,20221016_124000
5655,289.46800,20221016_130000
5656,289.48000,20221016_132000
5657,289.49200,20221016_134000
5658,289.50400,20221016_140000
5659,289.51600,20221016_142000
5660,289.52800,20221016_144000
5661,289.54000,20221016_150000
5662,289.55200,20221016_152000
5663,289.56400,20221016_154000
5664,289.57600,20221016_160000
5665,289.58800,20221016_162000
5666,289.60000,20221016_164000
5667,289.61200,20221016_170000
5668,289.62400,20221016_172000
5669,289.63600,20221016_174000
5670,289.64800,20221016_180000
5671,289.66000,20221016_182000
5672,289.67200,20221016_184000
5673,289.68400,20221016_190000
5674,289.69600,20221016_192000
5675,289.70800,20221016_194000
5676,289.72000,20221016_200000
5677,289.73200,20221016_202000
5678,289.74400,20221016_204000
5679,289.75600,20221016_210000
5680,289.76800,20221016_212000
5681,289.78000,20221016_214000
5682,289.79200,20221016_220000
5683,289.80400,20221016_222000
5684,289.81600,20221016_224000
5685,289.82800,20221016_230000
5686,289.84000,20221016_232000
5687,289.85200,20221016_234000
5688,290.00,20221017_000000
5689,290.01200,20221017_002000
5690,290.02400,20221017_004000
5691,290.03600,20221017_010000
5692,290.04800,20221017_012000
5693,290.06000,20221017_014000
5694,290.07200,20221017_020000
5695,290.08400,20221017_022000
5696,290.09600,20221017_024000
5697,290.10800,20221017_030000
5698,290.12000,20221017_032000
5699,290.13200,20221017_034000
5700,290.14400,20221017_040000
5701,290.15600,20221017_042000
5702,290.16800,20221017_044000
5703,290.18000,20221017_050000
5704,290.19200,20221017_052000
5705,290.20400,20221017_054000
5706,290.21600,20221017_060000
5707,290.22800,20221017_062000
5708,290.24000,20221017_064000
5709,290.25200,20221017_070000
5710,290.26400,20221017_072000
5711,290.27600,20221017_074000
5712,290.28800,20221017_080000
5713,290.30000,20221017_082000
5714,290.31200,20221017_084000
5715,290.32400,20221017_090000
5716,290.33600,20221017_092000
5717,290.34800,20221017_094000
5718,290.36000,20221017_100000
5719,290.37200,20221017_102000
5720,290.38400,20221017_104000
5721,290.39600,20221017_110000
5722,290.40800,20221017_112000
5723,290.42000,20221017_114000
5724,290.43200,20221017_120000
5725,290.44400,20221017_122000
5726,290.45600,20221017_124000
5727,290.46800,20221017_130000
5728,290.48000,20221017_132000
5729,290.49200,20221017_134000
5730,290.50400,20221017_140000
5731,290.51600,20221017_142000
5732,290.52800,20221017_144000
5733,290.54000,20221017_150000
5734,290.55200,20221017_152000
5735,290.56400,20221017_154000
5736,290.57600,20221017_160000
5737,290.58800,20221017_162000
5738,290.60000,20221017_164000
5739,290.61200,20221017_170000
5740,290.62400,20221017_172000
5741,290.63600,20221017_174000
5742,290.64800,20221017_180000
5743,290.66000,20221017_182000
5744,290.67200,20221017_184000
5745,290.68400,20221017_190000
5746,290.69600,20221017_192000
5747,290.70800,20221017_194000
5748,290.72000,20221017_200000
5749,290.73200,20221017_202000
5750,290.74400,20221017_204000
5751,290.75600,20221017_210000
5752,290.76800,20221017_212000
5753,290.78000,20221017_214000
5754,290.79200,20221017_220000
5755,290.80400,20221017_222000
5756,290.81600,20221017_224000
5757,290.82800,20221017_230000
5758,290.84000,20221017_232000
5759,290.85200,20221017_234000
5760,291.00,20221018_000000
5761,291.01200,20221018_002000
5762,291.02400,20221018_004000
5763,291.03600,20221018_010000
5764,291.04800,20221018_012000
5765,291.06000,20221018_014000
5766,291.07200,20221018_020000
5767,291.08400,20221018_022000
5768,291.09600,20221018_024000
5769,291.10800,20221018_030000
5770,291.12000,20221018_032000
5771,291.13200,20221018_034000
5772,291.14400,20221018_040000
5773,291.15600,20221018_042000
5774,291.16800,20221018_044000
5775,291.18000,20221018_050000
5776,291.19200,20221018_052000
5777,291.20400,20221018_054000
5778,291.21600,20221018_060000
5779,291.22800,20221018_062000
5780,291.24000,20221018_064000
5781,291.25200,20221018_070000
5782,291.26400,20221018_072000
5783,291.27600,20221018_074000
5784,291.28800,20221018_080000
5785,291.30000,20221018_082000
5786,291.31200,20221018_084000
5787,291.32400,20221018_090000
5788,291.33600,20221018_092000
5789,291.34800,20221018_094000
5790,291.36000,20221018_100000
5791,291.37200,20221018_102000
5792,291.38400,20221018_104000
5793,291.39600,20221018_110000
5794,291.40800,20221018_112000
5795,291.42000,20221018_114000
5796,291.43200,20221018_120000
5797,291.44400,20221018_122000
5798,291.45600,20221018_124000
5799,291.46800,20221018_130000
5800,291.48000,20221018_132000
5801,291.49200,20221018_134000
5802,291.50400,20221018_140000
5803,291.51600,20221018_142000
5804,291.52800,20221018_144000
5805,291.54000,20221018_150000
5806,291.55200,20221018_152000
5807,291.56400,20221018_154000
5808,291.57600,20221018_160000
5809,291.58800,20221018_162000
5810,291.60000,20221018_164000
5811,291.61200,20221018_170000
5812,291.62400,20221018_172000
5813,291.63600,20221018_174000
5814,291.64800,20221018_180000
5815,291.66000,20221018_182000
5816,291.67200,20221018_184000
5817,291.68400,20221018_190000
5818,291.69600,20221018_192000
5819,291.70800,20221018_194000
5820,291.72000,20221018_200000
5821,291.73200,20221018_202000
5822,291.74400,20221018_204000
5823,291.75600,20221018_210000
5824,291.76800,20221018_212000
5825,291.78000,20221018_214000
5826,291.79200,20221018_220000
5827,291.80400,20221018_222000
5828,291.81600,20221018_224000
5829,291.82800,20221018_230000
5830,291.84000,20221018_232000
5831,291.85200,20221018_234000
5832,292.00,20221019_000000
5833,292.01200,20221019_002000
5834,292.02400,20221019_004000
5835,292.03600,20221019_010000
5836,292.04800,20221019_012000
5837,292.06000,20221019_014000
5838,292.07200,20221019_020000
5839,292.08400,20221019_022000
5840,292.09600,20221019_024000
5841,292.10800,20221019_030000
5842,292.12000,20221019_032000
5843,292.13200,20221019_034000
5844,292.14400,20221019_040000
5845,292.15600,20221019_042000
5846,292.16800,20221019_044000
5847,292.18000,20221019_050000
5848,292.19200,20221019_052000
5849,292.20400,20221019_054000
5850,292.21600,20221019_060000
5851,292.22800,20221019_062000
5852,292.24000,20221019_064000
5853,292.25200,20221019_070000
5854,292.26400,20221019_072000
5855,292.27600,20221019_074000
5856,292.28800,20221019_080000
5857,292.30000,20221019_082000
5858,292.31200,20221019_084000
5859,292.32400,20221019_090000
5860,292.33600,20221019_092000
5861,292.34800,20221019_094000
5862,292.36000,20221019_100000
5863,292.37200,20221019_102000
5864,292.38400,20221019_104000
5865,292.39600,20221019_110000
5866,292.40800,20221019_112000
5867,292.42000,20221019_114000
5868,292.43200,20221019_120000
5869,292.44400,20221019_122000
5870,292.45600,20221019_124000
5871,292.46800,20221019_130000
