,alpha_s1,alpha_s2,alpha_s3,alpha_s4,time,date,MM,hh,new_index_arr,good_wind_dir,windDir_within_15_deg,windDir_final,datetime
7108,198.37207308185103,197.59748454997546,198.35696751116947,200.0423351016637,7108,2022-11-05 17:20:00,11.0,17.0,,True,True,True,2022-11-05 17:20:00
7109,204.10092939062406,203.67592443710203,204.69961071823366,205.74480284475555,7109,2022-11-05 17:40:00,11.0,17.0,,True,True,True,2022-11-05 17:40:00
7110,,,,,7110,,,,,True,True,True,2022-11-05 18:00:00
7111,,,,,7111,,,,,True,True,True,2022-11-05 18:20:00
7112,,,,,7112,,,,,True,True,True,2022-11-05 18:40:00
7113,,,,,7113,,,,,True,True,True,2022-11-05 19:00:00
7114,,,,,7114,,,,,True,True,True,2022-11-05 19:20:00
7115,,,,,7115,,,,,True,True,True,2022-11-05 19:40:00
7116,,,,,7116,,,,,True,True,True,2022-11-05 20:00:00
7117,,,,,7117,,,,,True,True,True,2022-11-05 20:20:00
7118,,,,,7118,,,,,True,True,True,2022-11-05 20:40:00
7119,,,,,7119,,,,,True,True,True,2022-11-05 21:00:00
7120,,,,,7120,,,,,True,True,True,2022-11-05 21:20:00
7121,,,,,7121,,,,,True,True,True,2022-11-05 21:40:00
7122,,,,,7122,,,,,True,True,True,2022-11-05 22:00:00
7123,,,,,7123,,,,,True,True,True,2022-11-05 22:20:00
7124,,,,,7124,,,,,True,True,True,2022-11-05 22:40:00
7125,,,,,7125,,,,,True,True,True,2022-11-05 23:00:00
7126,,,,,7126,,,,,True,True,True,2022-11-05 23:20:00
7127,,,,,7127,,,,,True,True,True,2022-11-05 23:40:00
7128,,,,,7128,,,,,True,True,True,2022-11-06 00:00:00
7129,,,,,7129,,,,,True,True,True,2022-11-06 00:20:00
7130,,,,,7130,,,,,True,True,True,2022-11-06 00:40:00
7131,,,,,7131,,,,,True,True,True,2022-11-06 01:00:00
7132,,,,,7132,,,,,True,True,True,2022-11-06 01:20:00
7133,,,,,7133,,,,,True,True,True,2022-11-06 01:40:00
7134,,,,,7134,,,,,True,True,True,2022-11-06 02:00:00
7135,,,,,7135,,,,,True,True,True,2022-11-06 02:20:00
7136,,,,,7136,,,,,True,True,True,2022-11-06 02:40:00
7137,,,,,7137,,,,,True,True,True,2022-11-06 03:00:00
7138,,,,,7138,,,,,True,True,True,2022-11-06 03:20:00
7139,,,,,7139,,,,,True,True,True,2022-11-06 03:40:00
7140,,,,,7140,,,,,True,True,True,2022-11-06 04:00:00
7141,,,,,7141,,,,,True,True,True,2022-11-06 04:20:00
7142,,,,,7142,,,,,True,True,True,2022-11-06 04:40:00
7143,,,,,7143,,,,,True,True,True,2022-11-06 05:00:00
7144,,,,,7144,,,,,True,True,True,2022-11-06 05:20:00
7145,,,,,7145,,,,,True,True,True,2022-11-06 05:40:00
7146,,,,,7146,,,,,True,True,True,2022-11-06 06:00:00
7147,,,,,7147,,,,,True,True,True,2022-11-06 06:20:00
7148,,,,,7148,,,,,True,True,True,2022-11-06 06:40:00
7149,207.28201534109897,206.88484812789662,207.97123375760108,209.53137583496414,7149,2022-11-06 07:00:00,11.0,7.0,,True,True,True,2022-11-06 07:00:00
7150,206.03325647452718,205.66202303545597,206.82403784458955,208.16691230087702,7150,2022-11-06 07:20:00,11.0,7.0,,True,True,True,2022-11-06 07:20:00
7151,208.77229399912557,208.37359900758295,209.6652620313116,211.2350214241302,7151,2022-11-06 07:40:00,11.0,7.0,,True,True,True,2022-11-06 07:40:00
7152,211.0810714196322,210.6233662814853,211.75511355385396,213.6046632253338,7152,2022-11-06 08:00:00,11.0,8.0,,True,True,True,2022-11-06 08:00:00
7153,208.4663667743443,208.1821853100435,209.16046218303222,210.65380409521163,7153,2022-11-06 08:20:00,11.0,8.0,,True,True,True,2022-11-06 08:20:00
7154,208.43504598459006,208.0576681071908,209.1436049414733,210.66959776321357,7154,2022-11-06 08:40:00,11.0,8.0,,True,True,True,2022-11-06 08:40:00
7155,208.02523614802072,207.77488123118272,208.9549356403706,210.39149060382508,7155,2022-11-06 09:00:00,11.0,9.0,,True,True,True,2022-11-06 09:00:00
7156,213.0004235407212,212.45710946566132,213.5597228351725,215.45046594028918,7156,2022-11-06 09:20:00,11.0,9.0,,True,True,True,2022-11-06 09:20:00
7157,213.05090770163477,212.4860852547153,213.66936872503769,215.71728676004616,7157,2022-11-06 09:40:00,11.0,9.0,,True,True,True,2022-11-06 09:40:00
7158,213.8381472069578,213.33630338957755,214.68615784644433,216.96192577471643,7158,2022-11-06 10:00:00,11.0,10.0,,True,True,True,2022-11-06 10:00:00
7159,212.53554348943814,211.982990974616,213.259728502234,215.30975544547763,7159,2022-11-06 10:20:00,11.0,10.0,,True,True,True,2022-11-06 10:20:00
7160,211.8165018671152,211.22489608313364,212.4019821124812,214.54983046186578,7160,2022-11-06 10:40:00,11.0,10.0,,True,True,True,2022-11-06 10:40:00
7161,210.53099527568062,210.06177861514698,211.35554462922062,213.24341738586648,7161,2022-11-06 11:00:00,11.0,11.0,,True,True,True,2022-11-06 11:00:00
7162,212.67184854494442,212.09455619084096,213.34710833846228,215.44171550595422,7162,2022-11-06 11:20:00,11.0,11.0,,True,True,True,2022-11-06 11:20:00
7163,211.25327686014452,210.7858477794887,212.1535481962057,214.13510440235476,7163,2022-11-06 11:40:00,11.0,11.0,,True,True,True,2022-11-06 11:40:00
7164,210.7811443132087,210.2716811957192,211.48484966280122,213.3528496509797,7164,2022-11-06 12:00:00,11.0,12.0,,True,True,True,2022-11-06 12:00:00
7165,212.85361574545016,212.19975235173976,213.29394091504736,215.35494665627766,7165,2022-11-06 12:20:00,11.0,12.0,,True,True,True,2022-11-06 12:20:00
7166,211.87303032547217,211.35504349371183,212.33272156585164,214.42019915392888,7166,2022-11-06 12:40:00,11.0,12.0,,True,True,True,2022-11-06 12:40:00
7167,213.8274854208968,213.19452909934296,214.49262089414816,216.61282842265803,7167,2022-11-06 13:00:00,11.0,13.0,,True,True,True,2022-11-06 13:00:00
7168,210.90219960220068,210.35478669063895,211.45623109092537,213.59865857432067,7168,2022-11-06 13:20:00,11.0,13.0,,True,True,True,2022-11-06 13:20:00
7169,213.33142673088597,212.64142698563546,213.84345071881188,216.13418625764922,7169,2022-11-06 13:40:00,11.0,13.0,,True,True,True,2022-11-06 13:40:00
7170,213.93868522889824,213.41943532485132,214.6575675122082,216.83864914666174,7170,2022-11-06 14:00:00,11.0,14.0,,True,True,True,2022-11-06 14:00:00
7171,215.50770231929224,214.8973958658769,216.04358274073007,218.54345359203992,7171,2022-11-06 14:20:00,11.0,14.0,,True,True,True,2022-11-06 14:20:00
7172,213.88934917007603,213.29347337480104,214.5053353062074,216.77539852251653,7172,2022-11-06 14:40:00,11.0,14.0,,True,True,True,2022-11-06 14:40:00
7173,214.1939908432417,213.6183523975472,215.0500179034917,217.5134153195715,7173,2022-11-06 15:00:00,11.0,15.0,,True,True,True,2022-11-06 15:00:00
7174,214.5242268791454,213.76768020508098,214.95917250176188,217.47148256172255,7174,2022-11-06 15:20:00,11.0,15.0,,True,True,True,2022-11-06 15:20:00
7175,213.7812117337919,213.11705086480694,214.33447094582513,216.7019921890701,7175,2022-11-06 15:40:00,11.0,15.0,,True,True,True,2022-11-06 15:40:00
7176,209.25092637940574,208.79618231611897,209.93642729653783,211.82605299060256,7176,2022-11-06 16:00:00,11.0,16.0,,True,True,True,2022-11-06 16:00:00
7177,210.46173244583082,209.91693053273528,210.90616741549678,212.833676724721,7177,2022-11-06 16:20:00,11.0,16.0,,True,True,True,2022-11-06 16:20:00
7178,210.685947807396,210.20835634258555,211.41944329943047,213.43943620905367,7178,2022-11-06 16:40:00,11.0,16.0,,True,True,True,2022-11-06 16:40:00
7179,210.56604065545108,210.17260678721357,211.3844497710488,213.4605665882325,7179,2022-11-06 17:00:00,11.0,17.0,,True,True,True,2022-11-06 17:00:00
7180,213.15348111354697,212.71348821663585,213.9584653854138,216.19887627741264,7180,2022-11-06 17:20:00,11.0,17.0,,True,True,True,2022-11-06 17:20:00
7181,209.97943014277627,209.507850614917,210.69376033727625,212.85855259554816,7181,2022-11-06 17:40:00,11.0,17.0,,True,True,True,2022-11-06 17:40:00
7182,,,,,7182,,,,,True,True,True,2022-11-06 18:00:00
7183,,,,,7183,,,,,True,True,True,2022-11-06 18:20:00
7184,,,,,7184,,,,,True,True,True,2022-11-06 18:40:00
7185,,,,,7185,,,,,True,True,True,2022-11-06 19:00:00
7186,,,,,7186,,,,,True,True,True,2022-11-06 19:20:00
7187,,,,,7187,,,,,True,True,True,2022-11-06 19:40:00
7188,,,,,7188,,,,,True,True,True,2022-11-06 20:00:00
7189,,,,,7189,,,,,True,True,True,2022-11-06 20:20:00
7190,,,,,7190,,,,,True,True,True,2022-11-06 20:40:00
7191,,,,,7191,,,,,True,True,True,2022-11-06 21:00:00
7192,,,,,7192,,,,,True,True,True,2022-11-06 21:20:00
7193,,,,,7193,,,,,True,True,True,2022-11-06 21:40:00
7194,,,,,7194,,,,,True,True,True,2022-11-06 22:00:00
7195,,,,,7195,,,,,True,True,True,2022-11-06 22:20:00
7196,,,,,7196,,,,,True,True,True,2022-11-06 22:40:00
7197,,,,,7197,,,,,True,True,True,2022-11-06 23:00:00
7198,,,,,7198,,,,,True,True,True,2022-11-06 23:20:00
7199,,,,,7199,,,,,True,True,True,2022-11-06 23:40:00
7200,,,,,7200,,,,,True,True,True,2022-11-07 00:00:00
7201,,,,,7201,,,,,True,True,True,2022-11-07 00:20:00
7202,,,,,7202,,,,,True,True,True,2022-11-07 00:40:00
7203,,,,,7203,,,,,True,True,True,2022-11-07 01:00:00
7204,,,,,7204,,,,,True,True,True,2022-11-07 01:20:00
7205,,,,,7205,,,,,True,True,True,2022-11-07 01:40:00
7206,,,,,7206,,,,,True,True,True,2022-11-07 02:00:00
7207,,,,,7207,,,,,True,True,True,2022-11-07 02:20:00
7208,,,,,7208,,,,,True,True,True,2022-11-07 02:40:00
7209,,,,,7209,,,,,True,True,True,2022-11-07 03:00:00
7210,,,,,7210,,,,,True,True,True,2022-11-07 03:20:00
7211,,,,,7211,,,,,True,True,True,2022-11-07 03:40:00
7212,,,,,7212,,,,,True,True,True,2022-11-07 04:00:00
7213,,,,,7213,,,,,True,True,True,2022-11-07 04:20:00
7214,,,,,7214,,,,,True,True,True,2022-11-07 04:40:00
7215,,,,,7215,,,,,True,True,True,2022-11-07 05:00:00
7216,,,,,7216,,,,,True,True,True,2022-11-07 05:20:00
7217,,,,,7217,,,,,True,True,True,2022-11-07 05:40:00
7218,,,,,7218,,,,,True,True,True,2022-11-07 06:00:00
7219,,,,,7219,,,,,True,True,True,2022-11-07 06:20:00
7220,,,,,7220,,,,,True,True,True,2022-11-07 06:40:00
7221,221.57479395990256,220.96409173642465,222.04765697484845,224.6030191646998,7221,2022-11-07 07:00:00,11.0,7.0,,True,True,True,2022-11-07 07:00:00
7222,223.19575377155647,222.56812603748426,223.79958866739855,226.2936248343292,7222,2022-11-07 07:20:00,11.0,7.0,,True,True,True,2022-11-07 07:20:00
7223,224.21719146914856,223.64461372632908,224.95708829814103,227.59440686946198,7223,2022-11-07 07:40:00,11.0,7.0,,True,True,True,2022-11-07 07:40:00
7224,223.2961500442784,222.72523067144007,223.9696725829557,226.76956350803135,7224,2022-11-07 08:00:00,11.0,8.0,,True,True,True,2022-11-07 08:00:00
7225,229.97626726585457,229.22263389734525,230.17707069631044,233.0702872772489,7225,2022-11-07 08:20:00,11.0,8.0,,True,True,True,2022-11-07 08:20:00
7226,223.19346784683884,222.71388326667042,224.125699451337,226.58880735508194,7226,2022-11-07 08:40:00,11.0,8.0,,True,True,True,2022-11-07 08:40:00
7227,222.52977791572374,221.92154222651203,223.3015891495877,226.00988752825623,7227,2022-11-07 09:00:00,11.0,9.0,,True,True,True,2022-11-07 09:00:00
7228,224.64406594984712,223.93382937880696,225.07488069310563,227.9486869947571,7228,2022-11-07 09:20:00,11.0,9.0,,True,True,True,2022-11-07 09:20:00
7229,225.60323318353124,225.01842338999734,226.33234991642536,229.02344301894766,7229,2022-11-07 09:40:00,11.0,9.0,,True,True,True,2022-11-07 09:40:00
7230,225.0173145683881,224.34737351534676,225.47182900034417,227.9538166703704,7230,2022-11-07 10:00:00,11.0,10.0,,True,True,True,2022-11-07 10:00:00
7231,229.42979815956895,228.75150510125414,229.83079943267208,232.75985181819868,7231,2022-11-07 10:20:00,11.0,10.0,,True,True,True,2022-11-07 10:20:00
7232,236.4043083988387,235.77969596057173,236.49044810499652,239.99822553669162,7232,2022-11-07 10:40:00,11.0,10.0,,True,True,True,2022-11-07 10:40:00
7233,241.2856945163613,240.69537558317953,240.9325487941357,245.02194276169712,7233,2022-11-07 11:00:00,11.0,11.0,,True,True,True,2022-11-07 11:00:00
7234,239.34365506575142,238.85712990377814,239.24770496912436,243.21065590745042,7234,2022-11-07 11:20:00,11.0,11.0,,True,True,True,2022-11-07 11:20:00
7235,235.97803166431945,235.51033101096306,236.28212540193948,239.97357020127305,7235,2022-11-07 11:40:00,11.0,11.0,,True,True,True,2022-11-07 11:40:00
7236,233.1032332332485,232.5166021520285,233.51861593737684,237.0930912395317,7236,2022-11-07 12:00:00,11.0,12.0,,True,True,True,2022-11-07 12:00:00
7237,230.92560038552466,230.33106682406483,231.3712207449376,234.7174260241939,7237,2022-11-07 12:20:00,11.0,12.0,,True,True,True,2022-11-07 12:20:00
7238,234.41015032562075,233.63278152793066,234.44953336730376,237.96531454684106,7238,2022-11-07 12:40:00,11.0,12.0,,True,True,True,2022-11-07 12:40:00
7239,230.95788326658985,230.35360743676432,231.56135577575648,234.92869000477333,7239,2022-11-07 13:00:00,11.0,13.0,,True,True,True,2022-11-07 13:00:00
7240,226.61815537158006,226.19867480132166,227.67964237543177,230.73297689900363,7240,2022-11-07 13:20:00,11.0,13.0,,True,True,True,2022-11-07 13:20:00
7241,230.76496527693487,230.22031142324644,231.14818735927363,234.40999314412898,7241,2022-11-07 13:40:00,11.0,13.0,,True,True,True,2022-11-07 13:40:00
7242,233.23445980587363,232.51792115694815,233.50986980348642,236.9914464924605,7242,2022-11-07 14:00:00,11.0,14.0,,True,True,True,2022-11-07 14:00:00
7243,233.6718486685997,233.0271317819467,234.0765617004716,237.56813767794884,7243,2022-11-07 14:20:00,11.0,14.0,,True,True,True,2022-11-07 14:20:00
7244,234.81598729499888,234.152427772267,234.9693772070473,238.67347284604125,7244,2022-11-07 14:40:00,11.0,14.0,,True,True,True,2022-11-07 14:40:00
7245,241.83571763505233,241.42090081276294,242.10682287994334,246.28806526657456,7245,2022-11-07 15:00:00,11.0,15.0,,True,True,True,2022-11-07 15:00:00
7246,240.6971017764387,240.17817130378685,240.8960587163658,245.00829100365038,7246,2022-11-07 15:20:00,11.0,15.0,,True,True,True,2022-11-07 15:20:00
7247,240.14215402520213,239.5633339879517,240.45938240864876,244.62096807584135,7247,2022-11-07 15:40:00,11.0,15.0,,True,True,True,2022-11-07 15:40:00
7248,242.35155298507843,241.86913278999145,242.86378452397932,247.07637459420943,7248,2022-11-07 16:00:00,11.0,16.0,,True,True,True,2022-11-07 16:00:00
7249,242.64228573615986,242.02585278193828,242.63534241277813,246.88441064674862,7249,2022-11-07 16:20:00,11.0,16.0,,True,True,True,2022-11-07 16:20:00
7250,237.70711217403843,237.03541834444104,237.88099990859388,242.01427898341734,7250,2022-11-07 16:40:00,11.0,16.0,,True,True,True,2022-11-07 16:40:00
7251,235.13444781809952,234.57570158535486,235.55449030077654,239.35685492604182,7251,2022-11-07 17:00:00,11.0,17.0,,True,True,True,2022-11-07 17:00:00
7252,237.51976713911813,236.93578577942114,237.67637836781995,241.77927372671704,7252,2022-11-07 17:20:00,11.0,17.0,,True,True,True,2022-11-07 17:20:00
7253,236.3352548335042,235.66081805275718,236.2401523090804,240.12710835474394,7253,2022-11-07 17:40:00,11.0,17.0,,True,True,True,2022-11-07 17:40:00
7254,,,,,7254,,,,,True,True,True,2022-11-07 18:00:00
7255,,,,,7255,,,,,True,True,True,2022-11-07 18:20:00
7256,,,,,7256,,,,,True,True,True,2022-11-07 18:40:00
7257,,,,,7257,,,,,True,True,True,2022-11-07 19:00:00
7258,,,,,7258,,,,,True,True,True,2022-11-07 19:20:00
7259,,,,,7259,,,,,True,True,True,2022-11-07 19:40:00
7260,,,,,7260,,,,,True,True,True,2022-11-07 20:00:00
7261,,,,,7261,,,,,True,True,True,2022-11-07 20:20:00
7262,,,,,7262,,,,,True,True,True,2022-11-07 20:40:00
7263,,,,,7263,,,,,True,True,True,2022-11-07 21:00:00
7264,,,,,7264,,,,,True,True,True,2022-11-07 21:20:00
7265,,,,,7265,,,,,True,True,True,2022-11-07 21:40:00
7266,,,,,7266,,,,,True,True,True,2022-11-07 22:00:00
7267,,,,,7267,,,,,True,True,True,2022-11-07 22:20:00
7268,,,,,7268,,,,,True,True,True,2022-11-07 22:40:00
7269,,,,,7269,,,,,True,True,True,2022-11-07 23:00:00
7270,,,,,7270,,,,,True,True,True,2022-11-07 23:20:00
7271,,,,,7271,,,,,True,True,True,2022-11-07 23:40:00
7272,,,,,7272,,,,,True,True,True,2022-11-08 00:00:00
7273,,,,,7273,,,,,True,True,True,2022-11-08 00:20:00
7274,,,,,7274,,,,,True,True,True,2022-11-08 00:40:00
7275,,,,,7275,,,,,True,True,True,2022-11-08 01:00:00
7276,,,,,7276,,,,,True,True,True,2022-11-08 01:20:00
7277,,,,,7277,,,,,True,True,True,2022-11-08 01:40:00
7278,,,,,7278,,,,,True,True,True,2022-11-08 02:00:00
7279,,,,,7279,,,,,True,True,True,2022-11-08 02:20:00
7280,,,,,7280,,,,,True,True,True,2022-11-08 02:40:00
7281,,,,,7281,,,,,True,True,True,2022-11-08 03:00:00
7282,,,,,7282,,,,,True,True,True,2022-11-08 03:20:00
7283,,,,,7283,,,,,True,True,True,2022-11-08 03:40:00
7284,,,,,7284,,,,,True,True,True,2022-11-08 04:00:00
7285,,,,,7285,,,,,True,True,True,2022-11-08 04:20:00
7286,,,,,7286,,,,,True,True,True,2022-11-08 04:40:00
7287,,,,,7287,,,,,True,True,True,2022-11-08 05:00:00
7288,,,,,7288,,,,,True,True,True,2022-11-08 05:20:00
7289,,,,,7289,,,,,True,True,True,2022-11-08 05:40:00
7290,,,,,7290,,,,,True,True,True,2022-11-08 06:00:00
7291,,,,,7291,,,,,True,True,True,2022-11-08 06:20:00
7292,,,,,7292,,,,,True,True,True,2022-11-08 06:40:00
7293,335.8265494520792,337.5057212345243,339.0590990485648,336.39313096711237,7293,2022-11-08 07:00:00,11.0,7.0,,True,True,True,2022-11-08 07:00:00
7294,340.0389395817717,341.70934174320564,343.6109480762322,341.0554075700784,7294,2022-11-08 07:20:00,11.0,7.0,,True,True,True,2022-11-08 07:20:00
7295,339.356431104855,340.81622836791007,342.55835510345776,340.1391329854657,7295,2022-11-08 07:40:00,11.0,7.0,,True,True,True,2022-11-08 07:40:00
7296,332.38157831374156,334.1073353296674,335.96092910111577,333.6032201139018,7296,2022-11-08 08:00:00,11.0,8.0,,True,True,True,2022-11-08 08:00:00
7297,336.93349391477176,338.512858277341,340.1648577810693,337.5980190670989,7297,2022-11-08 08:20:00,11.0,8.0,,True,True,True,2022-11-08 08:20:00
7298,340.5892809243921,342.1925650594881,343.7502130486679,341.12586765196454,7298,2022-11-08 08:40:00,11.0,8.0,,True,True,True,2022-11-08 08:40:00
7299,345.1542100962214,346.7909461079821,348.48926257011385,345.8282478449232,7299,2022-11-08 09:00:00,11.0,9.0,,True,True,True,2022-11-08 09:00:00
7300,346.093038526382,347.6263495126951,349.4893020243242,347.01325564475496,7300,2022-11-08 09:20:00,11.0,9.0,,True,True,True,2022-11-08 09:20:00
7301,348.17180445588195,349.66960300850855,351.4205360846813,349.06265575751036,7301,2022-11-08 09:40:00,11.0,9.0,,True,True,True,2022-11-08 09:40:00
7302,355.5934231592253,357.0507728196426,358.6902898083628,356.20409789289783,7302,2022-11-08 10:00:00,11.0,10.0,,True,True,True,2022-11-08 10:00:00
7303,353.3570862896372,354.8426963010314,356.4939822657874,354.06556392514267,7303,2022-11-08 10:20:00,11.0,10.0,,True,True,True,2022-11-08 10:20:00
7304,357.0082216578516,358.4262619243432,0.0010623815337993392,357.63014519085283,7304,2022-11-08 10:40:00,11.0,10.0,,True,False,False,2022-11-08 10:40:00
7305,353.5656062601768,354.94563902737906,356.5508366317371,354.0402561578672,7305,2022-11-08 11:00:00,11.0,11.0,,True,True,True,2022-11-08 11:00:00
7306,356.3465171711841,357.704541727068,359.29213430239525,356.9899160039498,7306,2022-11-08 11:20:00,11.0,11.0,,True,True,True,2022-11-08 11:20:00
7307,353.8237252034967,355.34301420500134,357.016583820558,354.5798145230309,7307,2022-11-08 11:40:00,11.0,11.0,,True,True,True,2022-11-08 11:40:00
7308,0.6663740560229172,2.1605893904160816,4.045317787651744,1.8715606066393633,7308,2022-11-08 12:00:00,11.0,12.0,,True,True,True,2022-11-08 12:00:00
7309,2.688670233813067,4.144193291657217,5.77691108998248,3.4515808807375663,7309,2022-11-08 12:20:00,11.0,12.0,,True,True,True,2022-11-08 12:20:00
7310,352.53722006332436,354.0858110215075,355.8020987800151,353.48894391100146,7310,2022-11-08 12:40:00,11.0,12.0,,True,True,True,2022-11-08 12:40:00
7311,357.8143707589057,359.1634379639585,0.7680915908119026,358.3143978406724,7311,2022-11-08 13:00:00,11.0,13.0,,True,False,False,2022-11-08 13:00:00
7312,355.19541092449305,356.6066322305855,357.96083237113913,355.5317562399474,7312,2022-11-08 13:20:00,11.0,13.0,,True,True,True,2022-11-08 13:20:00
7313,356.08007821383603,357.47885794529327,358.82712890420476,356.38316399906705,7313,2022-11-08 13:40:00,11.0,13.0,,True,True,True,2022-11-08 13:40:00
7314,346.23528053236953,347.60265508732516,349.0448747985361,346.341257014828,7314,2022-11-08 14:00:00,11.0,14.0,,True,True,True,2022-11-08 14:00:00
7315,336.0282371878516,337.60450706556725,339.190808058856,336.65894725569785,7315,2022-11-08 14:20:00,11.0,14.0,,True,True,True,2022-11-08 14:20:00
7316,343.63115538298797,345.12521002448983,346.90484259942684,344.389138606251,7316,2022-11-08 14:40:00,11.0,14.0,,True,True,True,2022-11-08 14:40:00
7317,354.09892296204487,355.5368247880147,357.06355556450575,354.7081614140714,7317,2022-11-08 15:00:00,11.0,15.0,,True,True,True,2022-11-08 15:00:00
7318,358.09301155011195,359.5985564669437,1.276248134370288,358.9585264104861,7318,2022-11-08 15:20:00,11.0,15.0,,True,False,False,2022-11-08 15:20:00
7319,358.07744566098995,359.36833728957566,1.1275293268910325,358.7004262866575,7319,2022-11-08 15:40:00,11.0,15.0,,True,False,False,2022-11-08 15:40:00
7320,350.4105141233827,351.9025502882006,353.5525721997786,351.0300585794305,7320,2022-11-08 16:00:00,11.0,16.0,,True,True,True,2022-11-08 16:00:00
7321,3.9049784577005404,5.338948655102399,7.22322751322039,4.892067762078284,7321,2022-11-08 16:20:00,11.0,16.0,,True,True,True,2022-11-08 16:20:00
7322,23.338219213392943,24.885420387707534,26.400802592525682,24.21336876164868,7322,2022-11-08 16:40:00,11.0,16.0,,True,True,True,2022-11-08 16:40:00
7323,14.083495682725722,15.41557818719471,16.941366361837275,14.561319126032245,7323,2022-11-08 17:00:00,11.0,17.0,,True,True,True,2022-11-08 17:00:00
7324,5.3075378603733405,6.730090183282599,8.39816013436845,5.9897783026030424,7324,2022-11-08 17:20:00,11.0,17.0,,True,True,True,2022-11-08 17:20:00
7325,358.52777801281775,0.026437209408548767,1.6872244469054571,359.47014613307135,7325,2022-11-08 17:40:00,11.0,17.0,,True,False,False,2022-11-08 17:40:00
7326,,,,,7326,,,,,True,True,True,2022-11-08 18:00:00
7327,,,,,7327,,,,,True,True,True,2022-11-08 18:20:00
7328,,,,,7328,,,,,True,True,True,2022-11-08 18:40:00
7329,,,,,7329,,,,,True,True,True,2022-11-08 19:00:00
7330,,,,,7330,,,,,True,True,True,2022-11-08 19:20:00
7331,,,,,7331,,,,,True,True,True,2022-11-08 19:40:00
7332,,,,,7332,,,,,True,True,True,2022-11-08 20:00:00
7333,,,,,7333,,,,,True,True,True,2022-11-08 20:20:00
7334,,,,,7334,,,,,True,True,True,2022-11-08 20:40:00
7335,,,,,7335,,,,,True,True,True,2022-11-08 21:00:00
7336,,,,,7336,,,,,True,True,True,2022-11-08 21:20:00
7337,,,,,7337,,,,,True,True,True,2022-11-08 21:40:00
7338,,,,,7338,,,,,True,True,True,2022-11-08 22:00:00
7339,,,,,7339,,,,,True,True,True,2022-11-08 22:20:00
7340,,,,,7340,,,,,True,True,True,2022-11-08 22:40:00
7341,,,,,7341,,,,,True,True,True,2022-11-08 23:00:00
7342,,,,,7342,,,,,True,True,True,2022-11-08 23:20:00
7343,,,,,7343,,,,,True,True,True,2022-11-08 23:40:00
7344,,,,,7344,,,,,True,True,True,2022-11-09 00:00:00
7345,,,,,7345,,,,,True,True,True,2022-11-09 00:20:00
7346,,,,,7346,,,,,True,True,True,2022-11-09 00:40:00
7347,,,,,7347,,,,,True,True,True,2022-11-09 01:00:00
7348,,,,,7348,,,,,True,True,True,2022-11-09 01:20:00
7349,,,,,7349,,,,,True,True,True,2022-11-09 01:40:00
7350,,,,,7350,,,,,True,True,True,2022-11-09 02:00:00
7351,,,,,7351,,,,,True,True,True,2022-11-09 02:20:00
7352,,,,,7352,,,,,True,True,True,2022-11-09 02:40:00
7353,,,,,7353,,,,,True,True,True,2022-11-09 03:00:00
7354,,,,,7354,,,,,True,True,True,2022-11-09 03:20:00
7355,,,,,7355,,,,,True,True,True,2022-11-09 03:40:00
7356,,,,,7356,,,,,True,True,True,2022-11-09 04:00:00
7357,,,,,7357,,,,,True,True,True,2022-11-09 04:20:00
7358,,,,,7358,,,,,True,True,True,2022-11-09 04:40:00
7359,,,,,7359,,,,,True,True,True,2022-11-09 05:00:00
7360,,,,,7360,,,,,True,True,True,2022-11-09 05:20:00
7361,,,,,7361,,,,,True,True,True,2022-11-09 05:40:00
7362,,,,,7362,,,,,True,True,True,2022-11-09 06:00:00
7363,,,,,7363,,,,,True,True,True,2022-11-09 06:20:00
7364,,,,,7364,,,,,True,True,True,2022-11-09 06:40:00
7365,6.004627043788435,7.5034576279044956,9.003847371409151,6.479781694601925,7365,2022-11-09 07:00:00,11.0,7.0,,True,True,True,2022-11-09 07:00:00
7366,4.973536105755397,6.659060527819431,8.67005021343956,6.491156195528276,7366,2022-11-09 07:20:00,11.0,7.0,,True,True,True,2022-11-09 07:20:00
7367,4.9376208971392685,6.450165250278829,8.33046980805964,6.03229761686076,7367,2022-11-09 07:40:00,11.0,7.0,,True,True,True,2022-11-09 07:40:00
7368,7.263570801622624,8.940465713307994,11.1291306902848,9.092627697833521,7368,2022-11-09 08:00:00,11.0,8.0,,True,True,True,2022-11-09 08:00:00
7369,15.539196979666311,17.40630676441812,19.493958103711194,17.512309107414723,7369,2022-11-09 08:20:00,11.0,8.0,,True,True,True,2022-11-09 08:20:00
7370,20.930035103651637,22.517508641950364,24.586571598210714,22.588820609487897,7370,2022-11-09 08:40:00,11.0,8.0,,True,True,True,2022-11-09 08:40:00
7371,19.847231407721353,21.6635002121863,23.931621214917733,21.90909503431402,7371,2022-11-09 09:00:00,11.0,9.0,,True,True,True,2022-11-09 09:00:00
7372,18.72973469810575,20.523281675483524,22.86196209497957,20.946180540866763,7372,2022-11-09 09:20:00,11.0,9.0,,True,True,True,2022-11-09 09:20:00
7373,40.47681090301823,42.41553113770766,44.27753480465862,41.88222439382223,7373,2022-11-09 09:40:00,11.0,9.0,,True,True,True,2022-11-09 09:40:00
7374,50.918624313591906,52.6236258201955,54.13310447741749,52.37378224743202,7374,2022-11-09 10:00:00,11.0,10.0,,True,True,True,2022-11-09 10:00:00
