,p1_avg [Pa],p2_avg [Pa],p3_avg [Pa],p1_avg [mb],p2_avg [mb],p3_avg [mb]
279,102308.8478111599,102314.6166839,102314.05352824583,1023.0884781115989,1023.1461668390001,1023.1405352824582
280,102305.98180710417,102312.03556643905,102310.93219919062,1023.0598180710417,1023.1203556643908,1023.1093219919062
281,102269.58919552655,102275.99061836668,102274.17228543125,1022.6958919552656,1022.7599061836667,1022.7417228543126
282,102225.41308436928,102231.48081471406,102230.11167948073,1022.2541308436927,1022.3148081471406,1022.3011167948074
283,102155.03653102709,102160.26306087917,102159.70198029479,1021.550365310271,1021.6026306087915,1021.597019802948
284,102078.27381637761,102083.46821695208,102082.48698050887,1020.782738163776,1020.8346821695208,1020.8248698050886
285,101997.93248301563,102003.35881582553,102001.50273714686,1019.9793248301562,1020.033588158255,1020.0150273714688
286,101930.19308674532,101935.91518446823,101932.58942054793,1019.3019308674532,1019.3591518446823,1019.3258942054792
287,101869.21240872395,101874.75229158803,101870.46939366248,1018.6921240872394,1018.7475229158802,1018.7046939366248
288,101771.23143769063,101776.71095575574,101771.63009115208,1017.7123143769063,1017.7671095575573,1017.7163009115208
289,101663.27960337188,101668.70863395104,101662.25538019738,1016.6327960337188,1016.6870863395105,1016.622553801974
290,101679.37784665522,101684.13420880676,101681.65406221926,1016.793778466552,1016.8413420880677,1016.8165406221927
291,101539.07872869636,101544.18239872604,101537.18876773854,1015.3907872869635,1015.4418239872604,1015.3718876773854
292,101427.84632148907,101431.36270995002,101422.8650320328,1014.2784632148906,1014.3136270995,1014.2286503203281
293,101318.24165665261,101320.57241587344,101309.01409474114,1013.1824165665262,1013.2057241587345,1013.0901409474114
294,101168.54253790938,101174.35056014791,101163.6975366125,1011.6854253790937,1011.7435056014791,1011.636975366125
295,101019.62781972188,101022.72096176719,101016.45669594844,1010.1962781972186,1010.2272096176719,1010.1645669594843
296,100890.14128441249,100890.690116475,100887.50396500104,1008.9014128441249,1008.9069011647499,1008.8750396500105
297,100740.24673865366,100741.18989539583,100737.5051190198,1007.4024673865365,1007.4118989539583,1007.375051190198
298,100617.89411245832,100623.80207935833,100620.39724061509,1006.1789411245834,1006.2380207935834,1006.203972406151
299,100474.5862941276,100481.57538378489,100477.3232429448,1004.7458629412761,1004.8157538378489,1004.7732324294481
300,100355.7501148229,100361.65433550105,100360.40608826719,1003.5575011482291,1003.6165433550104,1003.6040608826718
301,100233.015484375,100246.14920013957,100241.80198350936,1002.33015484375,1002.4614920013959,1002.4180198350937
302,100142.6516756099,100156.07321024324,100152.80235370262,1001.4265167560991,1001.5607321024323,1001.528023537026
303,100132.57903909792,100147.78740539947,100136.99679358647,1001.3257903909791,1001.4778740539947,1001.3699679358647
304,100107.79623229374,100121.23054759116,100114.72206348855,1001.0779623229374,1001.2123054759115,1001.1472206348855
305,100087.01121342707,100092.29861956094,100084.5574542599,1000.8701121342708,1000.9229861956094,1000.8455745425989
306,100069.7639119875,100074.67740114115,100063.77760551978,1000.697639119875,1000.7467740114115,1000.6377760551978
307,100041.66148718957,100043.71193744168,100033.18437840416,1000.4166148718958,1000.4371193744166,1000.3318437840417
308,99993.05604536667,100005.31033833386,99987.29527993855,999.9305604536669,1000.0531033833385,999.8729527993853
309,99971.98126972187,99979.57925789426,99968.58808656067,999.7198126972187,999.7957925789427,999.6858808656068
310,99979.98451717083,99995.9615505922,99976.35760430233,999.7998451717084,999.9596155059219,999.7635760430232
311,100014.69025098074,100031.39574140834,100006.20993655261,1000.1469025098072,1000.3139574140835,1000.062099365526
312,100048.71120720521,100061.92439824427,100041.94974142656,1000.487112072052,1000.6192439824428,1000.4194974142656
313,100067.5755972974,100080.26504901068,100061.51675943438,1000.6757559729738,1000.8026504901067,1000.6151675943437
314,100064.99828623021,100074.80526084974,100062.15466541536,1000.6499828623022,1000.7480526084975,1000.6215466541537
315,100088.8967993026,100101.99840357812,100087.0952118698,1000.888967993026,1001.0199840357812,1000.8709521186978
316,100108.79242922344,100136.50324144948,100107.35571562161,1001.0879242922344,1001.3650324144947,1001.0735571562161
317,100089.66355461146,100213.00990247709,100087.83755716406,1000.8966355461146,1002.1300990247709,1000.8783755716406
318,100096.8082538427,100159.69411089011,100095.93004747291,1000.9680825384272,1001.596941108901,1000.9593004747292
319,100145.99622987917,100134.5201176672,100144.72102114478,1001.4599622987917,1001.3452011766719,1001.447210211448
320,100180.98036763385,100210.70895262396,100179.6048568104,1001.8098036763384,1002.1070895262396,1001.7960485681042
321,100206.57875599168,100221.56449132266,100204.40380810208,1002.0657875599167,1002.2156449132265,1002.0440380810209
322,100240.87263637969,100254.21364434948,100238.32279632866,1002.4087263637967,1002.5421364434948,1002.3832279632866
323,100260.92447787397,100286.16704413282,100257.73789199739,1002.6092447787395,1002.8616704413281,1002.5773789199741
324,100276.73916638178,100206.3425399388,100272.97279662812,1002.7673916638176,1002.063425399388,1002.7297279662813
325,100302.4283576677,100238.27928720418,100299.63291770208,1003.024283576677,1002.3827928720417,1002.9963291770208
326,100335.89575224167,100302.48101949427,100330.70671329636,1003.3589575224166,1003.0248101949428,1003.3070671329635
327,100354.85942292032,100452.27403966668,100351.58857199478,1003.5485942292031,1004.5227403966667,1003.5158857199477
328,100373.12379174531,100588.14489745835,100369.96380523594,1003.731237917453,1005.8814489745833,1003.6996380523592
329,100380.49481614739,100558.3602004875,100377.97869892084,1003.8049481614742,1005.583602004875,1003.7797869892082
330,100415.59128822031,100551.9677903875,100413.6004679203,1004.1559128822031,1005.5196779038749,1004.136004679203
331,100440.06572973593,100573.76767280052,100436.4921119198,1004.4006572973592,1005.7376767280052,1004.364921119198
332,100489.44636456406,100512.02931861042,100486.34882844791,1004.8944636456406,1005.1202931861042,1004.8634882844791
333,100533.19906824999,100555.38032846614,100532.76814348568,1005.3319906825,1005.5538032846615,1005.3276814348569
334,100547.74848547108,100575.11305867812,100548.09785300183,1005.4774848547111,1005.7511305867813,1005.4809785300183
335,100559.76213997006,100591.14269492343,100559.89734753489,1005.5976213997005,1005.9114269492344,1005.5989734753489
336,100573.82103344845,100608.02676977917,100574.35618978515,1005.7382103344845,1006.0802676977916,1005.7435618978516
337,100591.33100849063,100623.49895931773,100591.53908036459,1005.9133100849064,1006.234989593177,1005.9153908036459
338,100612.8146526448,100647.76484523699,100611.61184284271,1006.128146526448,1006.4776484523699,1006.1161184284272
339,100650.50635950314,100683.29685945991,100649.08602911563,1006.5050635950312,1006.8329685945989,1006.4908602911564
340,100692.43288051772,100722.59646132655,100692.32994625626,1006.9243288051772,1007.2259646132657,1006.9232994625625
341,100731.01455909322,100759.89828124063,100729.27524679218,1007.3101455909323,1007.5989828124062,1007.292752467922
342,100770.00024169739,100800.23853391928,100768.48706944427,1007.7000024169739,1008.0023853391926,1007.6848706944427
343,100816.4464562651,100846.31048742136,100815.53517332397,1008.1644645626511,1008.4631048742135,1008.1553517332395
344,100862.78492895469,100887.31915305626,100863.42507117552,1008.6278492895469,1008.8731915305625,1008.6342507117552
345,100891.32138083699,100915.1312483901,100892.56103231094,1008.9132138083698,1009.151312483901,1008.9256103231095
346,100939.7210183047,100962.10965515209,100941.43796479165,1009.3972101830468,1009.6210965515207,1009.4143796479167
347,100983.65903299219,101002.74369539636,100986.2597004172,1009.836590329922,1010.0274369539635,1009.8625970041719
348,101033.14321542394,101050.78136420103,101036.2353524526,1010.3314321542396,1010.5078136420104,1010.3623535245262
349,101074.94612449584,101091.16943854948,101077.6144319901,1010.7494612449584,1010.9116943854947,1010.7761443199012
350,101113.08080224477,101130.54574716094,101115.46072340939,1011.1308080224479,1011.3054574716093,1011.1546072340939
351,101139.61349563906,100980.51094759375,101141.83051573907,1011.3961349563906,1009.8051094759376,1011.4183051573906
352,101161.30987011224,101016.94237624531,101163.86450269922,1011.6130987011225,1010.1694237624532,1011.6386450269923
353,101167.12398202188,101088.60870380417,101170.96946085755,1011.6712398202187,1010.8860870380416,1011.7096946085754
354,101175.75340295155,101131.65586687603,101180.24759229792,1011.7575340295156,1011.3165586687603,1011.802475922979
355,101178.86592746041,101157.71114114167,101183.61162441093,1011.7886592746041,1011.5771114114167,1011.8361162441093
356,101184.1449590396,101136.88204210832,101188.76123462708,1011.8414495903958,1011.3688204210833,1011.8876123462709
357,101200.91882941355,101156.03333569114,101204.23508534167,1012.0091882941356,1011.5603333569114,1012.0423508534167
358,101230.59013570052,101191.46780723281,101232.3087993177,1012.3059013570054,1011.9146780723281,1012.3230879931771
359,101259.55959473804,101112.77920344062,101260.6853703927,1012.5955959473803,1011.1277920344063,1012.6068537039271
360,101298.73235496042,101203.61036496199,101299.33223245261,1012.9873235496041,1012.0361036496198,1012.993322324526
361,101325.05703044374,101226.59317893021,101327.80336854949,1013.2505703044376,1012.265931789302,1013.2780336854948
362,101344.50756800624,101232.1567664875,101346.3218827401,1013.4450756800625,1012.321567664875,1013.4632188274011
363,101363.68675096355,101214.348858425,101364.7199237474,1013.6368675096354,1012.14348858425,1013.647199237474
364,101372.96758574246,101195.39405001198,101374.14752115704,1013.7296758574244,1011.95394050012,1013.7414752115703
365,101383.55266368021,101163.30990644323,101384.98620347604,1013.835526636802,1011.6330990644324,1013.8498620347605
366,101405.3648624026,101134.20288841928,101407.57834751824,1014.0536486240259,1011.3420288841927,1014.0757834751822
367,101433.13665196355,101241.29733213386,101435.1407195005,1014.3313665196354,1012.4129733213384,1014.3514071950052
368,101464.82067882866,101395.91825445261,101466.8727666323,1014.6482067882865,1013.959182544526,1014.668727666323
369,101490.653524825,101358.25332917811,101493.41731122501,1014.90653524825,1013.5825332917813,1014.93417311225
370,101514.71668970418,101330.89924080209,101517.19190009063,1015.1471668970416,1013.3089924080208,1015.1719190009062
371,101534.97569458646,101349.85047885156,101537.08718123386,1015.3497569458647,1013.4985047885157,1015.3708718123386
372,101570.90410497603,101337.2647045198,101572.79120914688,1015.7090410497605,1013.3726470451978,1015.7279120914689
373,101607.68142812343,101616.78960796406,101609.76316781458,1016.0768142812344,1016.1678960796406,1016.0976316781458
374,101634.58884234063,101643.27761800938,101637.19413755104,1016.3458884234063,1016.4327761800938,1016.3719413755105
375,101668.52884264321,101678.0785740396,101671.75417737916,1016.6852884264323,1016.7807857403958,1016.7175417737917
376,101700.0614021448,101709.70815931511,101703.35147922812,1017.0006140214481,1017.0970815931511,1017.0335147922812
377,101756.40357103698,101766.01556176823,101758.76966089793,1017.5640357103699,1017.6601556176824,1017.5876966089792
378,101804.89104146823,101813.5188281828,101807.66202941406,1018.0489104146823,1018.1351882818282,1018.0766202941405
379,101838.08895673853,101846.47173618436,101840.56066458803,1018.3808895673853,1018.4647173618436,1018.4056066458801
380,101871.02955329271,101878.94583897812,101874.18788897344,1018.710295532927,1018.7894583897813,1018.7418788897343
381,101915.51245279063,101923.20695670313,101918.80605359687,1019.1551245279063,1019.2320695670312,1019.1880605359686
382,101956.97228198437,101963.45500622188,101959.66339524218,1019.5697228198436,1019.6345500622188,1019.5966339524218
383,101996.0016263401,102001.9130526849,101998.24330772135,1019.9600162634009,1020.019130526849,1019.9824330772135
384,102028.84154647552,102031.72993845106,102029.15013984063,1020.2884154647552,1020.3172993845104,1020.2915013984064
385,102052.39583636301,102054.94662744633,102050.05538104947,1020.5239583636302,1020.5494662744635,1020.5005538104948
386,102077.41683770572,102079.38890867292,102076.73875064428,1020.7741683770572,1020.7938890867292,1020.7673875064426
387,102113.93466893333,102115.91699995572,102114.22674485469,1021.1393466893334,1021.1591699995572,1021.1422674485468
388,102143.19631175729,102145.0863747901,102144.90978510313,1021.431963117573,1021.4508637479009,1021.4490978510313
389,102178.55862353333,102181.52924482188,102180.61995357551,1021.7855862353333,1021.8152924482187,1021.8061995357552
390,102192.75355466979,102195.85723862864,102195.32398803385,1021.9275355466979,1021.9585723862865,1021.9532398803385
391,102205.79433498385,102210.74854881666,102209.03517567813,1022.0579433498386,1022.1074854881666,1022.0903517567813
392,102223.73817535989,102228.38762161927,102227.3810430901,1022.237381753599,1022.2838762161928,1022.273810430901
393,102243.65065389792,102248.01333861874,102246.75185358542,1022.4365065389792,1022.4801333861876,1022.4675185358542
394,102258.54078851509,102263.11906780885,102261.8387375849,1022.585407885151,1022.6311906780885,1022.6183873758488
395,102286.43708718542,102287.19445999636,102288.91632527813,1022.8643708718541,1022.8719445999636,1022.8891632527814
396,102299.73523642865,102302.68756709583,102303.76547000416,1022.9973523642864,1023.0268756709584,1023.0376547000418
397,102309.98862045261,102315.04166842344,102313.95655019167,1023.099886204526,1023.1504166842343,1023.1395655019166
398,102325.97485996563,102331.3011503021,102330.42619184687,1023.2597485996562,1023.3130115030207,1023.3042619184688
399,102339.6531713271,102345.14500948698,102344.9429828401,1023.3965317132709,1023.4514500948698,1023.449429828401
400,102356.53315886199,102361.36800572241,102361.84982221822,1023.5653315886198,1023.613680057224,1023.6184982221822
401,102379.50059009687,102383.63083265052,102384.88807796457,1023.7950059009687,1023.836308326505,1023.8488807796458
402,102388.87851587655,102394.94986250262,102394.1426982646,1023.8887851587656,1023.9494986250261,1023.9414269826458
