,zL_I_dc,zL_II_dc,zL_III_dc,zL_1_dc,zL_2_dc,zL_3_dc,zL_4_dc
203,-0.05426665610397276,-0.10916074017304932,-0.1665170868887136,-0.022057983398877625,-0.028403304150719316,-0.03235175124056559,-0.025022680725673502
204,-0.06406053853293657,-0.11352097805030589,-0.18158322112129205,-0.02460593112310381,-0.031525147278238304,-0.02772541246755205,-0.029895902837360332
205,-0.07566442971727008,-0.11363278048483925,-0.15108518837056176,-0.03397921134025276,-0.026353796327003944,-0.027291381649531442,-0.01803172299270549
206,-0.0818274469266312,-0.11397015938810158,-0.15265270673851639,-0.03280991681254414,-0.026223451449797562,-0.022938510384148736,-0.017711854486567914
207,-0.06354447827021527,-0.09512622890232786,-0.14255087501344174,-0.02395011443143453,-0.0209406232332472,-0.01965485813692041,-0.017642607470771496
208,-0.0752313021145822,-0.12393361276940887,-0.16412582451660915,-0.025695075620690802,-0.025120506468954258,-0.025912672547861355,-0.017291294839040034
209,-0.08031327820935467,-0.11446674601530288,-0.1820502329057342,-0.030353017148264706,-0.024252458003950247,-0.02336857229283585,-0.023573107209515547
210,-0.0609050048984877,-0.08396328227617218,-0.11219628452647917,-0.02408979781853907,-0.018621252596949092,-0.01751584657508138,-0.01313871182067391
211,-0.0806717435753591,-0.12826315284405898,-0.223220071481598,-0.02690785991659576,-0.030291440163059062,-0.027470864380999823,-0.03721088589264031
212,-0.07002183132746455,-0.09819639561259598,-0.13477800853810443,-0.02847342634447137,-0.02434877399720496,-0.02281857925774137,-0.01855666905697386
213,-0.0608061550646956,-0.1144808300078722,-0.16790725253805935,-0.02139820614490339,-0.02826208073315655,-0.03161814648679266,-0.0251582334108661
214,-0.09857099550525458,-0.1271769312434636,-0.1678789530308656,-0.04857170348500693,-0.03607775059606089,-0.03436755052912246,-0.026610214307399595
215,-0.0744253147417731,-0.12369977985647981,-0.15441284491108978,-0.029615313185422897,-0.03803000193624369,-0.035507751625009326,-0.02557576171452626
216,-0.09766348159854801,-0.13511458568973322,-0.18262938012497681,-0.04661220585868695,-0.04433174757752173,-0.04045663337210837,-0.03486644174035375
217,-0.10986358309425126,-0.17710225062045265,-0.20622326374598768,-0.04785537553647118,-0.06570665646469805,-0.05575469993638966,-0.03936077336664536
218,-0.08366370824441416,-0.12462923876213464,-0.17118630732264895,-0.04128759554151959,-0.04737562466785902,-0.04237886761523847,-0.038930226928867044
219,-0.11848262312671301,-0.20712153383666257,-0.23220171925562572,-0.055667527217882526,-0.07825054649789137,-0.07753673875832098,-0.04623788908039677
220,-0.11432641275590917,-0.15354462108477754,-0.2053558669254025,-0.06369916448034223,-0.07031029439062547,-0.054753310678232435,-0.054593516217800134
221,-0.08656989974467354,-0.1200808100781306,-0.18253057027728406,-0.04873144526755564,-0.05280283244171751,-0.0448756954093263,-0.05443906508202497
222,-0.08918040174195184,-0.11537569888141132,-0.15085107990412244,-0.054659134929694035,-0.054338413687524026,-0.04396083033081169,-0.040862410630338526
223,-0.11054649248066226,-0.1792444690825632,-0.1479481041646324,-0.06057792023363609,-0.07779616238444598,-0.07471337373130323,-0.02918261300594673
224,-0.1715792259570313,-0.13983043774564088,-0.13744751135305405,-0.11874675711842679,-0.09831233582005176,-0.04353785914000508,-0.036149278174527254
225,-0.15617019046650638,-0.218556508736555,-0.2736344655274566,-0.0903648437807118,-0.10484163573715356,-0.08426885873451957,-0.07233505350501718
226,-0.1573133728534087,-0.2128065459262955,-0.18690205568606788,-0.09611463469739764,-0.09484670206308048,-0.08529554228892303,-0.03836502067014064
227,-0.14049174745093215,-0.25248951722634416,-0.27420023617859834,-0.07559903570537187,-0.10013305529454679,-0.11472338224014986,-0.05852665544379735
228,-0.20319459076890792,-0.29105883240847563,-0.2917710313869794,-0.11970103081311953,-0.12773794694149718,-0.11776670346446409,-0.0630632648830452
229,-0.2432050735228787,-0.38205446747794075,-0.5267125193803028,-0.13992624008970447,-0.16287597270481402,-0.1622212769797282,-0.1378648524660855
230,-0.16916218995897914,-0.18526130692942794,-0.27336236659144186,-0.12914135874959354,-0.08384732282018445,-0.07005683170109492,-0.08015755795757755
231,-0.44159597423818064,-0.5468121725084929,-0.7105923021802208,-0.2697485095194518,-0.2788386960808226,-0.19644829866137403,-0.1984222477727993
232,-0.09850962271431113,-0.355984673024726,-0.4462252067617604,-0.03617485072294616,-0.19641094587317937,-0.11902878658440313,-0.12407799182822045
233,-0.10305191077212422,-0.502165431601481,-0.7075991722905305,-0.03926656462017809,-0.21447308685792904,-0.21277141087988669,-0.1792724248186446
234,-0.09688469411686766,-0.6378325275151815,-0.7093824956865462,-0.03411975341089704,-0.3095744250359853,-0.2316267263537648,-0.16023159555384991
235,-0.06852095741297122,-0.31516143293627435,-0.4958300086617732,-0.025799076010992163,-0.15935401400227245,-0.11094867901913892,-0.15794586664374766
236,-0.14034613822221673,-0.2589289189089906,-0.45715830288216497,-0.07385237661250102,-0.10955684514221833,-0.09813425265862835,-0.13957920447757205
237,-0.0966651901436344,-0.17936559716812567,-0.22442982859720068,-0.04881914670505984,-0.07625849039678202,-0.06282007476487098,-0.04684857159664937
238,-0.10280225934434704,-0.14562696967339622,-0.2377800219541797,-0.05917636611217043,-0.06201287560235699,-0.046308902756690404,-0.06362711815727543
239,-0.12237514906569619,-0.25474058222761015,-0.3434093007600619,-0.06217586140330869,-0.07816908213458894,-0.10180364219747151,-0.0574756171442001
240,-0.05957595995931181,-0.10829742707345524,-0.17502515625794324,-0.020141767470506784,-0.07136767753240948,-0.02308702290266295,-0.06952518926548429
241,,,,,,,
242,,,,,,,
243,,,,,,,
244,,,,,,,
245,,,,,,,
246,,,,,,,
247,,,,,,,
248,,,,,,,
249,,,,,,,
250,,,,,,,
251,,,,,,,
252,,,,,,,
253,,,,,,,
254,,,,,,,
255,,,,,,,
256,,,,,,,
257,,,,,,,
258,,,,,,,
259,-0.015560441029478804,-0.023619941166444305,-0.2320495733810333,-0.04899409840674538,-0.005352384912917893,-0.08676869462253575,-0.05318963600520377
260,-0.01835293563088123,-0.02576303884000976,-0.16324551927610095,-0.06453969385364748,-0.006392007937259144,-0.04512886335825382,-0.04928350369057244
261,-0.016442820340492253,-0.02155133994051899,-0.11169504477542391,-0.047802511850041696,-0.0057226866217153,-0.02383814644064022,-0.048061108943342375
262,-0.01619138030190526,-0.02331724721225625,-0.16785723490167284,-0.0523351480943851,-0.005592961518438136,-0.047609331609430705,-0.048299309533919796
263,-0.013137967279719574,-0.018913135321182398,-0.144566981159476,-0.048276722596154634,-0.00438300708144534,-0.04306833904480902,-0.038160185327340536
264,-0.016585802961822587,-0.024410726521116487,-0.14029283462800587,-0.042822233746989576,-0.00583566034592141,-0.04271814213878769,-0.035732565769195965
265,,,,,,,
266,-0.019241812358594377,-0.025213055790365663,-0.10558997334749484,-0.04220131546888544,-0.006422764453220931,-0.022590348450343484,-0.036063858066682
267,-0.04842901001731833,-0.05087279791947479,-0.09271560930997283,-0.027079643192957942,-0.027993468690212426,-0.015267964846622848,-0.05443706242054726
268,-0.041045101936415494,-0.048170876267888324,-0.09253985292193527,-0.034114134798671675,-0.017770158085993963,-0.019493657427164794,-0.029637722625196292
269,-0.06465755093531328,-0.09115741989255509,-0.12079479554830072,-0.0355472446008889,-0.038650007999118365,-0.0319204740372393,-0.028733518998134165
270,-0.06695548268991744,-0.12175179814213956,-0.1540627292596838,-0.03138481559365581,-0.04422205492107408,-0.04529695497720347,-0.031260715817956045
271,-0.04129970408669151,-0.040265737270658825,-0.06711021984687343,-0.0221231351747435,-0.024985428230033704,-0.01068251414400313,-0.03202130582228021
272,-0.05455002460643783,-0.10154035467947575,-0.14421092721696693,-0.025542924769402994,-0.0372223381597054,-0.0359989664640219,-0.03082217521437848
273,-0.03703567498332342,-0.046364043001107205,-0.0826177414119797,-0.025485493095573162,-0.016854334906452332,-0.01565250123804516,-0.02199657333934623
274,-0.01132642027069042,-0.014645666907357921,-0.05049548381071414,-0.0215437663286605,-0.003404638552101293,-0.008309716152391811,-0.014227497694824176
275,-0.010318541980119632,-0.013339629087425456,-0.053874481122563316,-0.02185263490012227,-0.002889298806186668,-0.007348094449186097,-0.018278023619142273
276,-0.010508952970233344,-0.016555929663944088,-0.08374566727006025,-0.015428307710298891,-0.002952631743359088,-0.013678279460780388,-0.017283445046703497
277,-0.013207850561178075,-0.023721899760681776,-0.09590517060515208,-0.01783908439895811,-0.0036120129814138967,-0.03850732608453393,-0.010446749985420946
278,-0.030378987490467555,-0.06190457175155423,-0.12057359364208674,-0.01885409204696463,-0.009642477963113759,-0.045195718256025315,-0.01205976192353771
279,-0.01201827951481326,-0.020510636277690755,-0.0761478615276933,-0.012798450376716538,-0.002799620558214075,-0.016903544580667902,-0.00813406669618761
280,-0.00600346428090304,-0.010021554075151975,-0.04885655862601721,-0.0077183471685499045,-0.0012634810832448222,-0.00838515690644415,-0.005372529051507742
281,-0.007505149966383295,-0.014377030270890484,-0.05497650600327083,-0.006069425954056992,-0.0015402711674571917,-0.021556533813355195,-0.004007558548320961
282,-0.014577776654984814,-0.030400493504668672,-0.06870486661596928,-0.006077437445637231,-0.003388314406804299,-0.016501456423422517,-0.005175442985848698
283,-0.014111916220482025,-0.01766197927460019,-0.04138930583403455,-0.00933158593592358,-0.002570808972150391,-0.004079170200471824,-0.005296336050340148
284,-0.01602096961630446,-0.016731769351695003,-0.04057838478876841,-0.011356182151170473,-0.002935578629275847,-0.0032547451489638338,-0.008507661241681112
285,-0.014112953705061904,-0.01800446116438779,-0.049772859291001836,-0.013165916317316045,-0.0024786400996870328,-0.00547913806265376,-0.006583956149561861
286,-0.010634882686314804,-0.01641764947832842,-0.06121095514993004,-0.007086733206292106,-0.002113069210847952,-0.007203665888747253,-0.008487210418484119
287,-0.015342665554024193,-0.028761531411271347,-0.0957433246626041,-0.009184247406985143,-0.00339852277847441,-0.030266396652170197,-0.008362906520771962
288,-0.012563842359864274,-0.017738744472311836,-0.04868566604999438,-0.008336278688369036,-0.0031196346804499963,-0.006719244942210082,-0.008730980242616123
289,-0.011934369044176154,-0.011800174719620781,-0.021222971944943138,-0.00648213558323484,-0.003610708336555867,-0.002722049525939655,-0.005640165624949811
290,-0.015908256455283185,-0.016108923001564964,-0.041631542551552936,-0.019029767646695932,-0.0038532045476869807,-0.005167957086218026,-0.013879865187925295
291,-0.009741611505049937,-0.015367907848856313,-0.03265214663694525,-0.005601353377933124,-0.0034129758351722013,-0.00699329592544727,-0.00601975169566162
292,-0.009423501556685438,-0.015991353867983827,-0.03070817715749523,-0.005896001064989129,-0.003491861361922375,-0.00978933085562702,-0.0049834212230948
293,-0.01230409538141954,-0.003843938199942372,-0.0060193325630529555,-0.007722404728021818,-0.004952111230734957,-0.0007514085089295413,-0.007502220275268627
294,-0.00918204521074163,0.8209177412904738,0.03809834690960267,-0.006741551409097106,-0.0037133613230584004,0.0036228315488352966,-0.01677602495862337
295,-0.012174748943763691,-0.02763613837159088,-0.07458230193058905,-0.006665758819323287,-0.006632885583173482,-0.02493910273101951,-0.015279447510466362
296,-0.008061801670095447,-0.005623759891116654,-0.011426271356318567,-0.007332566917897892,-0.003752581110741129,-0.0017563696043518405,-0.02137730420492576
297,-0.014108737067863147,-0.16644862779968886,-1.2825737073667338,-0.006715577784717599,-0.012717913281370266,0.019722724001050265,-0.017814913041671602
298,-0.008061804806528747,-0.03273736469481438,0.02419332643191053,-0.0065154502818844775,-0.0035050973897633388,0.007776041232237149,0.005278605072322863
299,-0.008893065809268274,0.004851311983316352,0.005644054214952479,-0.007122951473668577,-0.0046083270810695935,0.0008529428176039191,0.0155156815796436
300,-0.010937148444474703,0.009376369246525932,0.009862514550161445,-0.006690859757645654,-0.006299693373765512,0.0014627789977680577,0.01457433474218897
301,-0.011954402558828228,0.013821298736592979,0.013419879992182715,-0.006001779538038048,-0.0070030947863660795,0.0018674276414008654,0.013086473146089496
302,-0.012717297890514298,0.05665225221221624,0.02764172685898524,-0.006551286843338057,-0.009198927204105412,0.005119463207213855,0.013426572621209205
303,0.00899102014619433,0.006656230300459783,0.02509072559959854,-0.00522547431082892,0.0015400920109994644,0.003761769453654074,0.009648378309865632
304,0.04985416246977689,0.005756772243387355,0.00921050896875109,-0.00543410895628361,0.0038069116215066765,0.0013364650699042796,0.004640216397449344
305,0.011570855313452075,0.005280174572389054,0.012001250619068014,-0.0057182364010804525,0.002035761056686094,0.0018394462998867639,0.00650498498673975
306,0.02117665363714084,0.008900896514616436,0.022914182986709615,-0.005323367451759016,0.0026919879896306117,0.003524449908055895,0.00931424802802155
307,-0.17762368103367837,0.016079933536516225,0.03209175730629501,-0.004690161733675448,0.005293839115073045,0.0046199833230002145,0.01030705320494029
308,-0.04172646669079117,0.02640019390798362,0.04371229675957305,-0.0044100805287635115,0.008348646538161242,0.007224382187366475,0.009596503257340872
309,-0.03332314629944203,0.029785466083811076,0.050792245025180545,-0.004594822557135009,0.010705676270572508,0.008237987569809601,0.013128648560553846
310,-0.035839992252537874,0.020666978154512686,0.03173087319510529,-0.004284273084828713,0.008934603514856854,0.004630856714929415,0.008297284632035593
311,0.028719650997669974,0.006973444608642449,0.01366419161628795,-0.004146615919158263,0.002549087855233208,0.0016977369644223831,0.004837156855811143
312,0.012080631768191992,0.00539843893047828,0.010246165540470368,-0.004290398083734258,0.0017631802668800422,0.0016045549318877289,0.002634010323650702
313,0.00524265933697267,0.0026201032559119504,0.005367912699839517,-0.004388162260288474,0.0010450272477054998,0.0007117763307911329,0.002184436351744196
314,-0.041947080342312135,0.004267561760935079,0.005373079769666783,-0.004943426831727743,0.009207424696740069,0.0007176703294531087,0.0018417927730145405
315,-0.0034365027437748305,-0.0039376020556602526,-0.0057821376985843715,-0.002942612936744287,-0.001026526100801737,-0.0011005176316099948,-0.0008469282949189435
316,-0.004593432683380131,-0.005329949443775751,-0.006651592163477417,-0.0034830642411932036,-0.001451413969720553,-0.001414185309557841,-0.0008868083361556671
